id,taskid,filename,visitid,customername,storetype,salesgroup,distr_chan,mastertaskname,salescampaignname,salescyclename,sales_office,mrchr_visitdate,filepath,label
2653,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,
2654,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,
2655,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,
2656,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-B5727862-4FC2-4A50-9C20-4A608E5C3847.jpg,
2657,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2658,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2659,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2660,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2661,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2662,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2663,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201703,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2664,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2665,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201701,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2666,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201703,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2667,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2668,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2669,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201701,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2670,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201702,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2671,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2672,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2673,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2674,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-BA49EA34-5248-4AE0-B74C-1D9388573294.jpg,
2675,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2676,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2677,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2678,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2679,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2680,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_四月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2681,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201703,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2682,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2683,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201701,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2684,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201703,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2685,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_六月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2686,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2687,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201701,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2688,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201702,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2689,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_五月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2690,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_七月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2691,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_十月份_2017,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2692,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MySales,0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,f370377e-0da1-4813-9e4f-9feab897634f-MySales,屈臣氏福德門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\0475b4c1-2fa4-4b2d-b266-d5c27514255b-MyRep-F7391199-9708-4FC1-81FF-E56DDC582EBE.jpg,Listerine
2693,04ce351f-f657-477f-aa8b-99043633e769-MySales,04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,c0252488-cef2-4d76-97c9-72b9d27afc0e-MySales,屈臣氏德行西門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons,,,C:\Users\akuma375\Consumer_ImageData\04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,
2694,04ce351f-f657-477f-aa8b-99043633e769-MySales,04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,c0252488-cef2-4d76-97c9-72b9d27afc0e-MySales,屈臣氏德行西門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,
2695,04ce351f-f657-477f-aa8b-99043633e769-MySales,04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,c0252488-cef2-4d76-97c9-72b9d27afc0e-MySales,屈臣氏德行西門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_201702,,,C:\Users\akuma375\Consumer_ImageData\04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,
2696,04ce351f-f657-477f-aa8b-99043633e769-MySales,04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,c0252488-cef2-4d76-97c9-72b9d27afc0e-MySales,屈臣氏德行西門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_九月份_2017,,,C:\Users\akuma375\Consumer_ImageData\04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,
2697,04ce351f-f657-477f-aa8b-99043633e769-MySales,04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,c0252488-cef2-4d76-97c9-72b9d27afc0e-MySales,屈臣氏德行西門市,pcs,Watsons 屈臣氏,,TW_Task_屈臣氏促銷陳列調查_2017Jan,TW_Campaigns_Watsons_2017Jan,TW_Cycle_Watsons_八月份_2017,,,C:\Users\akuma375\Consumer_ImageData\04ce351f-f657-477f-aa8b-99043633e769-MyRep-22B53103-1697-46EB-BA3B-79DDC789B0D8.jpg,
